"site_col","ID","W","formula","presence","slopepos","cover_type","plot","mid_cm","max_reps","formulareps","include"
"Y1","53","H2O","C19H26O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C20H30O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C17H37O5N1S2",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C10H8O7S5",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C17H20O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C18H24O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C19H28O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C23H28O6",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C20H32O8",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C22H26O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C19H30O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C23H30O6",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C20H20O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H24O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C22H28O7",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C19H32O9",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C21H10O7S1",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C22H14O6S1",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C12H23O13P1",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C20H22O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H26O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H30O7",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H34O6",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C21H12O7S1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H16O6S1",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C19H20O10",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H24O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H28O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H32O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H10O8S1",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C18H18O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C19H22O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C20H26O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H30O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C22H34O7",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C28H42O2",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C20H12O8S1",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C18H20O11",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C19H24O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C24H28O2S2",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C20H28O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H32O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C14H22O14",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C18H22O11",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C14H26O12N2",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C19H26O10",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H31O5S1P1",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C20H30O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H34O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C17H4O9S2",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C13H20O15",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C18H24O11",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C22H24O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H28O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H32O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C24H32O6",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H36O5",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H22O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H26O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H30O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C20H34O9",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C24H34O6",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H20O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H24O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C22H28O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C23H32O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C8H6O8S6",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C12H23O14P1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C17H26O6S3",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C20H22O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H26O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H30O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C19H20O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C20H24O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H28O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H32O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C14H24O6N3S2P1",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C23H22O2S3",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C19H22O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C20H26O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C16H32O7N2P2",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C21H30O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C27H38O4",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C28H42O3",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C19H24O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C20H28O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H28O7",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C21H32O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C15H26O14",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H26O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C24H30O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C21H34O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H34O6",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C26H8O3S2",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C23H16O7N2",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C14H24O15",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H24O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C23H28O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H32O7",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H36O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H36O6",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C21H22O10",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C22H26O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H30O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C24H34O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H38O6",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C22H12O8S1",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C13H25O14P1",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C18H29O6S2P1",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C20H24O7N2S1",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C21H24O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H28O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H32O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C24H36O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C21H10O9S1",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H14O8S1",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C20H22O11",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H26O10",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H30O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C23H34O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C20H24O11",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H28O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C22H32O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C28H40O4",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C19H22O12",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C20H26O11",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C21H30O10",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C22H34O9",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C23H24O9",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C24H28O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C21H32O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C25H32O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C26H36O6",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H22O10",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C15H26O15",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C23H26O9",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C24H30O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H34O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C24H17O7P1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C19H30O8P2",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C23H28O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C24H32O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C25H36O7",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C34H10O2",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C21H22O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C22H26O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C19H32O8P2",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C23H30O9",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H34O8",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H37O5N1S1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C21H24O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H28O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H36O8",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C21H26O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H30O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H34O9",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C21H28O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C27H38O6",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C24H28O9",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C25H32O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C27H40O6",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C27H14O2N2S2",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C28H15O5P1",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C23H26O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C24H30O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H34O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C26H38O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C14H26O14N1P1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C22H24O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C23H28O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H32O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H36O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C22H26O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H30O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C24H34O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C22H28O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H32O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C24H36O9",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C23H34O10",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C24H26O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H30O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C26H34O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H38O10",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C27H38O7",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C24H28O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H32O9",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C26H36O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C27H41O5P1",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C27H40O7",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C23H26O11",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C24H30O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H34O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C26H38O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C23H28O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C24H32O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H36O9",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C23H30O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C24H34O10",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C27H34O8",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C29H43O4P1",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C32H12O2N2S1",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C18H32O15",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C26H32O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C27H36O8",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H30O10",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C26H34O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C27H38O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C24H28O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C25H32O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C26H36O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C23H26O12",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C24H30O11",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C25H34O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C26H38O9",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C28H36O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C30H44O6",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C26H30O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C27H34O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C28H38O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C18H32O16",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C27H36O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C28H40O8",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C15H27O16N3",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C25H30O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C26H34O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C27H38O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C28H42O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C25H32O11",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C26H36O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C26H38O10",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C29H38O8",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C27H32O10",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C28H36O9",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C29H40O8",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C30H44O7",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C27H34O10",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C28H38O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C29H42O8",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C26H32O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C27H36O10",1,"low backslope","Open","C",45.5,2,5,TRUE
"Y1","53","H2O","C28H40O9",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C24H30O11S1",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C31H44O7",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C32H48O6",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C31H46O7",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C29H40O9",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C31H48O7",1,"low backslope","Open","C",45.5,2,8,TRUE
"Y1","53","H2O","C28H38O10",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C27H36O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C17H33O17P1",1,"low backslope","Open","C",45.5,2,7,TRUE
"Y1","53","H2O","C29H38O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C30H42O9",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C28H38O11",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C30H40O10",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C31H44O9",1,"low backslope","Open","C",45.5,2,2,TRUE
"Y1","53","H2O","C29H38O11",1,"low backslope","Open","C",45.5,2,3,TRUE
"Y1","53","H2O","C30H42O10",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","53","H2O","C24H42O21",1,"low backslope","Open","C",45.5,2,6,TRUE
"Y1","53","H2O","C41H41O5N2P1",1,"low backslope","Open","C",45.5,2,4,TRUE
"Y1","55","H2O","C10H18O4",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C14H22O1",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C7H15O4N1S1",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C12H20O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H22O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H26O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C10H16O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C10H18O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C7H8O6S1",1,"backslope","Canopy","A",37.5,1,1,TRUE
"Y1","55","H2O","C15H24O1",1,"backslope","Canopy","A",37.5,1,1,TRUE
"Y1","55","H2O","C14H22O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H20O3",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C7H2O7N2",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C12H18O4",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C14H26O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C11H16O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H20O4",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C14H28O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C11H18O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H22O4",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C13H26O3",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C11H20O5",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C13H18O4",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C12H16O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H20O4",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C15H28O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H18O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H22O4",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C14H26O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C15H30O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H25O3N1",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C9H8O2S3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H20O5",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C13H24O4",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C14H28O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C11H18O6",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C10H18O5N2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C10H16O7",1,"backslope","Canopy","A",37.5,1,1,TRUE
"Y1","55","H2O","C15H22O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C14H21O3N1",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C5H4O6N2S2",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C7H8O6S2",1,"backslope","Canopy","A",37.5,1,1,TRUE
"Y1","55","H2O","C13H16O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C11H10O7",1,"backslope","Canopy","A",37.5,1,2,TRUE
"Y1","55","H2O","C14H22O4",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C16H30O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H16O6",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H20O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C15H28O3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C16H32O2",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C12H4O4N1P1",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C10H10O2S3",1,"backslope","Canopy","A",37.5,1,3,TRUE
"Y1","55","H2O","C13H22O5",1,"backslope","Canopy","A",37.5,1,3,TRUE
