"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
339.181349738095,"C18H28O6","CHO",1.56,0.33,0.1333,-0.8889,18,28,6,0,0,0,"aliphatic"
339.184744,"C15H32O6S1","CHOS",2.13,0.4,-0.3636,-1.2,15,32,6,0,1,0,"aliphatic"
339.19998852381,"C19H32O3S1","CHOS",1.68,0.16,0.0909,-1.2632,19,32,3,0,1,0,"aliphatic"
339.217753,"C19H32O5","CHO",1.68,0.26,0.0909,-1.1579,19,32,5,0,0,0,"aliphatic"
339.233025,"C23H32O2","CHO",1.39,0.09,0.3182,-1.2174,23,32,2,0,0,0,"unsaturated/lignin"
339.326773560976,"C22H44O2","CHO",2,0.09,0,-1.8182,22,44,2,0,0,0,"aliphatic"
339.991416,"C8H11O8N3S2","CHONS",1.38,1,4,2.25,8,11,8,3,2,0,"condensed aromatic"
340.0463422,"C17H11O7N1","CHON",0.65,0.41,0.68,0.3529,17,11,7,1,0,0,"condensed aromatic"
340.056068,"C10H20O4N3S2P1","CHONSP",2,0.4,-2.5,0.1,10,20,4,3,2,1,"aliphatic"
340.088554,"C11H19O11N1","CHON",1.73,1,-0.7778,0.5455,11,19,11,1,0,0,"aliphatic"
340.103732833333,"C15H19O8N1","CHON",1.27,0.53,0.2,0,15,19,8,1,0,0,"unsaturated/lignin"
340.124949,"C12H23O10N1","CHON",1.92,0.83,-0.6667,0,12,23,10,1,0,0,"aliphatic"
340.212923111111,"C18H31O5N1","CHON",1.72,0.28,0.0345,-1,18,31,5,1,0,0,"aliphatic"
340.224197222222,"C17H31O4N3","CHON",1.82,0.24,-0.0833,-0.8235,17,31,4,3,0,0,"aliphatic"
340.874574333333,"C8H6O5S5","CHOS",0.75,0.62,-3,1.75,8,6,5,0,5,0,"unsaturated/lignin"
340.916174555556,"C11H3O9S1P1","CHOSP",0.27,0.82,1,1.5455,11,3,9,0,1,1,"condensed aromatic"
340.961711,"C13H10O5S3","CHOS",0.77,0.38,0.4667,0.4615,13,10,5,0,3,0,"unsaturated/lignin"
340.971179,"C13H11O5S2P1","CHOSP",0.85,0.38,0.4667,0.2308,13,11,5,0,2,1,"unsaturated/lignin"
340.975448,"C8H10O9N2S2","CHONS",1.25,1.12,7,2.25,8,10,9,2,2,0,"condensed aromatic"
341.01504675,"C13H10O11","CHO",0.77,0.85,0.4667,0.9231,13,10,11,0,0,0,"unsaturated/lignin"
341.030332,"C17H10O8","CHO",0.59,0.47,0.6923,0.3529,17,10,8,0,0,0,"condensed aromatic"
341.039151,"C9H15O10N2P1","CHONP",1.67,1.11,-4,1.2222,9,15,10,2,0,1,"aliphatic"
341.051469078947,"C14H14O10","CHO",1,0.71,0.3333,0.4286,14,14,10,0,0,0,"unsaturated/lignin"
341.066715,"C18H14O7","CHO",0.78,0.39,0.5862,0,18,14,7,0,0,0,"aromatic"
341.0725715,"C11H18O12","CHO",1.64,1.09,-0.6,0.5455,11,18,12,0,0,0,"aliphatic"
341.087823738095,"C15H18O9","CHO",1.2,0.6,0.2381,0,15,18,9,0,0,0,"unsaturated/lignin"
341.098166,"C16H23O4S1P1","CHOSP",1.44,0.25,0.1667,-0.8125,16,23,4,0,1,1,"unsaturated/lignin"
341.100774,"C12H23O9P1","CHOP",1.92,0.75,-0.5385,-0.4167,12,23,9,0,0,1,"aliphatic"
341.1031101,"C19H18O6","CHO",0.95,0.32,0.5,-0.3158,19,18,6,0,0,0,"unsaturated/lignin"
341.1089592,"C12H22O11","CHO",1.83,0.92,-0.5385,0,12,22,11,0,0,0,"aliphatic"
341.124233333333,"C16H22O8","CHO",1.38,0.5,0.1667,-0.375,16,22,8,0,0,0,"unsaturated/lignin"
341.1394475,"C20H22O5","CHO",1.1,0.25,0.4286,-0.6,20,22,5,0,0,0,"unsaturated/lignin"
341.142843,"C17H26O5S1","CHOS",1.53,0.29,0.1111,-0.8235,17,26,5,0,1,0,"aliphatic"
341.145403,"C13H26O10","CHO",2,0.77,-0.5,-0.4615,13,26,10,0,0,0,"aliphatic"
341.148255,"C12H27O7N2P1","CHONP",2.25,0.58,-1,-0.5833,12,27,7,2,0,1,"aliphatic"
341.15411,"C16H26O4N2S1","CHONS",1.62,0.25,0,-0.625,16,26,4,2,1,0,"aliphatic"
341.160619714286,"C17H26O7","CHO",1.53,0.41,0.1111,-0.7059,17,26,7,0,0,0,"aliphatic"
341.196990333333,"C18H30O6","CHO",1.67,0.33,0.0667,-1,18,30,6,0,0,0,"aliphatic"
341.208181,"C17H30O5N2","CHON",1.76,0.29,-0.04,-0.8235,17,30,5,2,0,0,"aliphatic"
341.212239,"C22H30O3","CHO",1.36,0.14,0.3171,-1.0909,22,30,3,0,0,0,"unsaturated/lignin"
341.233399117647,"C19H34O5","CHO",1.79,0.26,0.0303,-1.2632,19,34,5,0,0,0,"aliphatic"
341.269726733333,"C20H38O4","CHO",1.9,0.2,0,-1.5,20,38,4,0,0,0,"aliphatic"
341.281032,"C19H38O3N2","CHON",2,0.16,-0.0968,-1.3684,19,38,3,2,0,0,"aliphatic"
341.885045875,"C11H5O2N1S5","CHONS",0.45,0.18,0.75,1.0909,11,5,2,1,5,0,"condensed aromatic"
341.981014,"C15H6O7N1P1","CHONP",0.4,0.47,0.8947,0.7333,15,6,7,1,0,1,"condensed aromatic"
342.036809,"C15H9O7N3","CHON",0.6,0.47,0.7647,0.9333,15,9,7,3,0,0,"condensed aromatic"
342.0536958,"C17H14O5N1P1","CHONP",0.82,0.29,0.6,-0.0588,17,14,5,1,0,1,"aromatic"
342.083069,"C14H17O9N1","CHON",1.21,0.64,0.1765,0.2857,14,17,9,1,0,0,"unsaturated/lignin"
342.16709225,"C15H25O6N3","CHON",1.67,0.4,-0.1111,-0.2667,15,25,6,3,0,0,"aliphatic"
342.171137,"C20H25O4N1","CHON",1.25,0.2,0.3529,-0.7,20,25,4,1,0,0,"unsaturated/lignin"
342.228631555556,"C18H33O5N1","CHON",1.83,0.28,-0.0345,-1.1111,18,33,5,1,0,0,"aliphatic"
342.2399011,"C17H33O4N3","CHON",1.94,0.24,-0.1667,-0.9412,17,33,4,3,0,0,"aliphatic"
342.965881,"C16H9O3S2P1","CHOSP",0.56,0.19,0.7391,0.0625,16,9,3,0,2,1,"condensed aromatic"
342.97344575,"C8H12O7N2S3","CHONS",1.5,0.88,9,1.75,8,12,7,2,3,0,"condensed aromatic"
343.007103,"C20H8O4S1","CHOS",0.4,0.2,0.8235,0.1,20,8,4,0,1,0,"condensed aromatic"
343.009602666667,"C16H8O9","CHO",0.5,0.56,0.7391,0.625,16,8,9,0,0,0,"condensed aromatic"
343.030734666667,"C13H12O11","CHO",0.92,0.85,0.3333,0.7692,13,12,11,0,0,0,"unsaturated/lignin"
343.0459214,"C17H12O8","CHO",0.71,0.47,0.6154,0.2353,17,12,8,0,0,0,"aromatic"
343.046112,"C17H12O8","CHO",0.71,0.47,0.6154,0.2353,17,12,8,0,0,0,"aromatic"
343.0622975,"C11H21O8S1P1","CHOSP",1.91,0.73,-0.8,-0.2727,11,21,8,0,1,1,"aliphatic"
343.067099725,"C14H16O10","CHO",1.14,0.71,0.2222,0.2857,14,16,10,0,0,0,"unsaturated/lignin"
343.082353923077,"C18H16O7","CHO",0.89,0.39,0.5172,-0.1111,18,16,7,0,0,0,"aromatic"
343.085632,"C15H20O7S1","CHOS",1.33,0.47,0.1429,-0.2667,15,20,7,0,1,0,"unsaturated/lignin"
343.088217,"C11H20O12","CHO",1.82,1.09,-0.8,0.3636,11,20,12,0,0,0,"aliphatic"
343.103477809524,"C15H20O9","CHO",1.33,0.6,0.1429,-0.1333,15,20,9,0,0,0,"unsaturated/lignin"
343.115515,"C15H24O3N2S2","CHONS",1.6,0.2,-0.0526,-0.5333,15,24,3,2,2,0,"aliphatic"
343.116401,"C12H25O9P1","CHOP",2.08,0.75,-0.6923,-0.5833,12,25,9,0,0,1,"aliphatic"
343.11875512,"C19H20O6","CHO",1.05,0.32,0.4375,-0.4211,19,20,6,0,0,0,"unsaturated/lignin"
343.121996,"C16H24O6S1","CHOS",1.5,0.38,0.0833,-0.625,16,24,6,0,1,0,"aliphatic"
343.12460225,"C12H24O11","CHO",2,0.92,-0.6923,-0.1667,12,24,11,0,0,0,"aliphatic"
343.13989135,"C16H24O8","CHO",1.5,0.5,0.0833,-0.5,16,24,8,0,0,0,"aliphatic"
343.15514225,"C20H24O5","CHO",1.2,0.25,0.3714,-0.7,20,24,5,0,0,0,"unsaturated/lignin"
343.176242447369,"C17H28O7","CHO",1.65,0.41,0.037,-0.8235,17,28,7,0,0,0,"aliphatic"
343.1914645,"C21H28O4","CHO",1.33,0.19,0.3158,-0.9524,21,28,4,0,0,0,"unsaturated/lignin"
343.212653769231,"C18H32O6","CHO",1.78,0.33,0,-1.1111,18,32,6,0,0,0,"aliphatic"
343.249054096774,"C19H36O5","CHO",1.89,0.26,-0.0303,-1.3684,19,36,5,0,0,0,"aliphatic"
344.038699,"C20H11O3N1S1","CHONS",0.55,0.15,0.7576,0,20,11,3,1,1,0,"condensed aromatic"
344.062324,"C13H15O10N1","CHON",1.15,0.77,0.1429,0.6154,13,15,10,1,0,0,"unsaturated/lignin"
344.098675,"C14H19O9N1","CHON",1.36,0.64,0.0588,0.1429,14,19,9,1,0,0,"unsaturated/lignin"
344.1351295,"C15H23O8N1","CHON",1.53,0.53,0,-0.2667,15,23,8,1,0,0,"aliphatic"
344.146415,"C14H23O7N3","CHON",1.64,0.5,-0.2,0,14,23,7,3,0,0,"aliphatic"
344.18273647619,"C15H27O6N3","CHON",1.8,0.4,-0.2222,-0.4,15,27,6,3,0,0,"aliphatic"
344.21915175,"C16H31O5N3","CHON",1.94,0.31,-0.2381,-0.75,16,31,5,3,0,0,"aliphatic"
344.24426608,"C18H35O5N1","CHON",1.94,0.28,-0.1034,-1.2222,18,35,5,1,0,0,"aliphatic"
344.8881825,"C8H10O3S6","CHOS",1.25,0.38,-7,1,8,10,3,0,6,0,"unsaturated/lignin"
344.979122666667,"C9H16O6S2P2","CHOSP",1.78,0.67,-2,0,9,16,6,0,2,2,"aliphatic"
344.981511,"C16H11O3S2P1","CHOSP",0.69,0.19,0.6522,-0.0625,16,11,3,0,2,1,"aromatic"
344.984821,"C10H6O12N2","CHON",0.6,1.2,0.5,2.4,10,6,12,2,0,0,"unsaturated/lignin"
344.986490666667,"C12H14O2N2S4","CHONS",1.17,0.17,0,0.3333,12,14,2,2,4,0,"unsaturated/lignin"
345.001734,"C12H11O10P1","CHOP",0.92,0.83,0.3333,0.75,12,11,10,0,0,1,"unsaturated/lignin"
345.022930333333,"C13H18O1N2S4","CHONS",1.38,0.08,-0.0769,-0.1538,13,18,1,2,4,0,"unsaturated/lignin"
345.025210857143,"C16H10O9","CHO",0.62,0.56,0.6522,0.5,16,10,9,0,0,0,"aromatic"
345.025485,"C16H10O9","CHO",0.62,0.56,0.6522,0.5,16,10,9,0,0,0,"aromatic"
345.046381925926,"C13H14O11","CHO",1.08,0.85,0.2,0.6154,13,14,11,0,0,0,"unsaturated/lignin"
345.059215066667,"C10H19O11P1","CHOP",1.9,1.1,-1.2857,0.3,10,19,11,0,0,1,"aliphatic"
345.061611576923,"C17H14O8","CHO",0.82,0.47,0.5385,0.1176,17,14,8,0,0,0,"aromatic"
345.061786,"C17H14O8","CHO",0.82,0.47,0.5385,0.1176,17,14,8,0,0,0,"aromatic"
345.065,"C14H18O8S1","CHOS",1.29,0.57,0.1111,0,14,18,8,0,1,0,"unsaturated/lignin"
345.082758486486,"C14H18O10","CHO",1.29,0.71,0.1111,0.1429,14,18,10,0,0,0,"unsaturated/lignin"
345.0889835,"C10H23O7N2S1P1","CHONSP",2.3,0.7,-2.6,-0.1,10,23,7,2,1,1,"aliphatic"
345.095570666667,"C11H23O10P1","CHOP",2.09,0.91,-1,-0.2727,11,23,10,0,0,1,"aliphatic"
345.097993117647,"C18H18O7","CHO",1,0.39,0.4483,-0.2222,18,18,7,0,0,0,"unsaturated/lignin"
345.101025,"C17H19O4N2P1","CHONP",1.12,0.24,0.4167,-0.2941,17,19,4,2,0,1,"unsaturated/lignin"
345.101306111111,"C15H22O7S1","CHOS",1.47,0.47,0.0476,-0.4,15,22,7,0,1,0,"unsaturated/lignin"
345.103886,"C11H22O12","CHO",2,1.09,-1,0.1818,11,22,12,0,0,0,"aliphatic"
345.110965,"C15H23O7P1","CHOP",1.53,0.47,0.0476,-0.6,15,23,7,0,0,1,"aliphatic"
345.119144580645,"C15H22O9","CHO",1.47,0.6,0.0476,-0.2667,15,22,9,0,0,0,"unsaturated/lignin"
345.134421891892,"C19H22O6","CHO",1.16,0.32,0.375,-0.5263,19,22,6,0,0,0,"unsaturated/lignin"
345.155502102564,"C16H26O8","CHO",1.62,0.5,0,-0.625,16,26,8,0,0,0,"aliphatic"
345.170684903226,"C20H26O5","CHO",1.3,0.25,0.3143,-0.8,20,26,5,0,0,0,"unsaturated/lignin"
345.191933555556,"C17H30O7","CHO",1.76,0.41,-0.037,-0.9412,17,30,7,0,0,0,"aliphatic"
345.207212,"C21H30O4","CHO",1.43,0.19,0.2632,-1.0476,21,30,4,0,0,0,"unsaturated/lignin"
345.228292575758,"C18H34O6","CHO",1.89,0.33,-0.0667,-1.2222,18,34,6,0,0,0,"aliphatic"
345.991035,"C18H6O5N1P1","CHONP",0.33,0.28,0.9259,0.3889,18,6,5,1,0,1,"condensed aromatic"
346.056957,"C9H21O5N3S3","CHONS",2.33,0.56,-15,0.4444,9,21,5,3,3,0,"aliphatic"
346.129695,"C18H21O6N1","CHON",1.17,0.33,0.3571,-0.3333,18,21,6,1,0,0,"unsaturated/lignin"
346.162014210526,"C14H25O7N3","CHON",1.79,0.5,-0.3333,-0.1429,14,25,7,3,0,0,"aliphatic"
346.223563,"C17H33O6N1","CHON",1.94,0.35,-0.1538,-1.0588,17,33,6,1,0,0,"aliphatic"
346.935041444445,"C10H4O12S1","CHOS",0.4,1.2,0.6667,2.2,10,4,12,0,1,0,"condensed aromatic"
346.951258,"C15H8O4S3","CHOS",0.53,0.27,0.7,0.4,15,8,4,0,3,0,"condensed aromatic"
346.972238,"C12H12O6S3","CHOS",1,0.5,0.1667,0.5,12,12,6,0,3,0,"unsaturated/lignin"
346.993438,"C9H16O8S3","CHOS",1.78,0.89,-2.5,0.6667,9,16,8,0,3,0,"aliphatic"
347.002002666667,"C19H8O5S1","CHOS",0.42,0.26,0.8065,0.2105,19,8,5,0,1,0,"condensed aromatic"
347.038444263158,"C20H12O4S1","CHOS",0.6,0.2,0.7059,-0.1,20,12,4,0,1,0,"condensed aromatic"
347.038659,"C13H20O1N2S4","CHONS",1.54,0.08,-0.2308,-0.3077,13,20,1,2,4,0,"aliphatic"
347.040882357143,"C16H12O9","CHO",0.75,0.56,0.5652,0.375,16,12,9,0,0,0,"aromatic"
347.059563,"C17H16O6S1","CHOS",0.94,0.35,0.4615,-0.1176,17,16,6,0,1,0,"unsaturated/lignin"
347.059749,"C10H24O3N2S4","CHONS",2.4,0.3,-3,-0.4,10,24,3,2,4,0,"aliphatic"
347.06199675,"C13H16O11","CHO",1.23,0.85,0.0667,0.4615,13,16,11,0,0,0,"unsaturated/lignin"
347.074903741936,"C10H21O11P1","CHOP",2.1,1.1,-1.5714,0.1,10,21,11,0,0,1,"aliphatic"
347.075758,"C11H25O6S2P1","CHOSP",2.27,0.55,-1.2,-0.8182,11,25,6,0,2,1,"aliphatic"
347.07727130303,"C17H16O8","CHO",0.94,0.47,0.4615,0,17,16,8,0,0,0,"unsaturated/lignin"
347.080573,"C14H20O8S1","CHOS",1.43,0.57,0,-0.1429,14,20,8,0,1,0,"unsaturated/lignin"
347.0983765,"C14H20O10","CHO",1.43,0.71,0,0,14,20,10,0,0,0,"unsaturated/lignin"
347.111236333333,"C11H25O10P1","CHOP",2.27,0.91,-1.2,-0.4545,11,25,10,0,0,1,"aliphatic"
347.1136664,"C18H20O7","CHO",1.11,0.39,0.3793,-0.3333,18,20,7,0,0,0,"unsaturated/lignin"
347.119598,"C11H24O12","CHO",2.18,1.09,-1.2,0,11,24,12,0,0,0,"aliphatic"
347.134785,"C15H24O9","CHO",1.6,0.6,-0.0476,-0.4,15,24,9,0,0,0,"aliphatic"
347.150039880952,"C19H24O6","CHO",1.26,0.32,0.3125,-0.6316,19,24,6,0,0,0,"unsaturated/lignin"
347.153076,"C18H25O3N2P1","CHONP",1.39,0.17,0.2593,-0.7222,18,25,3,2,0,1,"unsaturated/lignin"
347.171188027027,"C16H28O8","CHO",1.75,0.5,-0.0833,-0.75,16,28,8,0,0,0,"aliphatic"
347.186443615385,"C20H28O5","CHO",1.4,0.25,0.2571,-0.9,20,28,5,0,0,0,"unsaturated/lignin"
347.2227985,"C21H32O4","CHO",1.52,0.19,0.2105,-1.1429,21,32,4,0,0,0,"aliphatic"
347.243936833333,"C18H36O6","CHO",2,0.33,-0.1333,-1.3333,18,36,6,0,0,0,"aliphatic"
348.07247,"C16H15O8N1","CHON",0.94,0.5,0.4545,0.25,16,15,8,1,0,0,"unsaturated/lignin"
348.091197,"C17H19O5N1S1","CHONS",1.12,0.29,0.36,-0.2353,17,19,5,1,1,0,"unsaturated/lignin"
348.108889,"C17H19O7N1","CHON",1.12,0.41,0.36,-0.1176,17,19,7,1,0,0,"unsaturated/lignin"
348.121076,"C17H23O1N3S2","CHONS",1.35,0.06,0.2174,-0.4706,17,23,1,3,2,0,"unsaturated/lignin"
348.130002,"C14H23O9N1","CHON",1.64,0.64,-0.1765,-0.1429,14,23,9,1,0,0,"aliphatic"
348.1928325,"C18H27O4N3","CHON",1.5,0.22,0.1538,-0.5556,18,27,4,3,0,0,"aliphatic"
348.941765,"C13H6O4N2S3","CHONS",0.46,0.31,0.8333,1.0769,13,6,4,2,3,0,"condensed aromatic"
348.94212,"C12H4O7N2P2","CHONP",0.33,0.58,1.2222,1.3333,12,4,7,2,0,2,"condensed aromatic"
348.987986,"C12H14O6S3","CHOS",1.17,0.5,0,0.3333,12,14,6,0,3,0,"unsaturated/lignin"
349.010343,"C9H20O6S2P2","CHOSP",2.22,0.67,-3,-0.4444,9,20,6,0,2,2,"aliphatic"
349.017740208333,"C12H18O2N2S4","CHONS",1.5,0.17,-0.4,0,12,18,2,2,4,0,"aliphatic"
349.020170875,"C15H10O10","CHO",0.67,0.67,0.6,0.6667,15,10,10,0,0,0,"aromatic"
349.05419,"C20H14O4S1","CHOS",0.7,0.2,0.6471,-0.2,20,14,4,0,1,0,"aromatic"
349.056487117647,"C16H14O9","CHO",0.88,0.56,0.4783,0.25,16,14,9,0,0,0,"unsaturated/lignin"
349.067753,"C15H14O8N2","CHON",0.93,0.53,0.4444,0.5333,15,14,8,2,0,0,"unsaturated/lignin"
349.077728,"C13H18O11","CHO",1.38,0.85,-0.0667,0.3077,13,18,11,0,0,0,"unsaturated/lignin"
349.090535892857,"C10H23O11P1","CHOP",2.3,1.1,-1.8571,-0.1,10,23,11,0,0,1,"aliphatic"
349.092930463415,"C17H18O8","CHO",1.06,0.47,0.3846,-0.1176,17,18,8,0,0,0,"unsaturated/lignin"
349.1041775,"C16H18O7N2","CHON",1.12,0.44,0.3333,0.125,16,18,7,2,0,0,"unsaturated/lignin"
349.114034,"C14H22O10","CHO",1.57,0.71,-0.1111,-0.1429,14,22,10,0,0,0,"aliphatic"
349.126863,"C22H22O2S1","CHOS",1,0.09,0.5,-0.7273,22,22,2,0,1,0,"unsaturated/lignin"
349.12930347619,"C18H22O7","CHO",1.22,0.39,0.3103,-0.4444,18,22,7,0,0,0,"unsaturated/lignin"
349.14225,"C15H27O7P1","CHOP",1.8,0.47,-0.1429,-0.8667,15,27,7,0,0,1,"aliphatic"
349.150468,"C15H26O9","CHO",1.73,0.6,-0.1429,-0.5333,15,26,9,0,0,0,"aliphatic"
349.165687682927,"C19H26O6","CHO",1.37,0.32,0.25,-0.7368,19,26,6,0,0,0,"unsaturated/lignin"
349.1868136,"C16H30O8","CHO",1.88,0.5,-0.1667,-0.875,16,30,8,0,0,0,"aliphatic"
349.20208804878,"C20H30O5","CHO",1.5,0.25,0.2,-1,20,30,5,0,0,0,"aliphatic"
349.238479,"C21H34O4","CHO",1.62,0.19,0.1579,-1.2381,21,34,4,0,0,0,"aliphatic"
350.054654333333,"C14H14O6N3P1","CHONP",1,0.43,0.4286,0.5,14,14,6,3,0,1,"unsaturated/lignin"
350.054842,"C14H14O6N3P1","CHONP",1,0.43,0.4286,0.5,14,14,6,3,0,1,"unsaturated/lignin"
350.088203,"C16H17O8N1","CHON",1.06,0.5,0.3636,0.125,16,17,8,1,0,0,"unsaturated/lignin"
350.109267,"C13H21O10N1","CHON",1.62,0.77,-0.2857,0.1538,13,21,10,1,0,0,"aliphatic"
350.13580075,"C16H21O6N3","CHON",1.31,0.38,0.2,0,16,21,6,3,0,0,"unsaturated/lignin"
350.148629,"C13H26O6N3P1","CHONP",2,0.46,-0.6667,-0.3846,13,26,6,3,0,1,"aliphatic"
350.172249,"C17H25O5N3","CHON",1.47,0.29,0.1304,-0.3529,17,25,5,3,0,0,"unsaturated/lignin"
350.914052625,"C11H12O1S6","CHOS",1.09,0.09,-0.1111,0.1818,11,12,1,0,6,0,"unsaturated/lignin"
350.942888333333,"C10H12O2N2S5","CHONS",1.2,0.2,-1,0.8,10,12,2,2,5,0,"unsaturated/lignin"
350.9971085,"C11H16O3N2S4","CHONS",1.45,0.27,-0.7143,0.3636,11,16,3,2,4,0,"unsaturated/lignin"
350.997398,"C10H14O6N2S1P2","CHONSP",1.4,0.6,-1,0.6,10,14,6,2,1,2,"unsaturated/lignin"
351.014723,"C18H8O8","CHO",0.44,0.44,0.7857,0.4444,18,8,8,0,0,0,"condensed aromatic"
351.033422137931,"C12H20O2N2S4","CHONS",1.67,0.17,-0.6,-0.1667,12,20,2,2,4,0,"aliphatic"
351.035786346154,"C15H12O10","CHO",0.8,0.67,0.5,0.5333,15,12,10,0,0,0,"unsaturated/lignin"
351.050974,"C19H12O7","CHO",0.63,0.37,0.6774,0.1053,19,12,7,0,0,0,"condensed aromatic"
351.052122428571,"C9H21O10S1P1","CHOSP",2.33,1.11,-3.5,0.1111,9,21,10,0,1,1,"aliphatic"
351.055318,"C17H20O2S3","CHOS",1.18,0.12,0.3077,-0.5882,17,20,2,0,3,0,"unsaturated/lignin"
351.056905,"C12H16O12","CHO",1.33,1,-0.1667,0.6667,12,16,12,0,0,0,"unsaturated/lignin"
351.069827769231,"C13H24O1N2S4","CHONS",1.85,0.08,-0.5385,-0.6154,13,24,1,2,4,0,"aliphatic"
351.072195638889,"C16H16O9","CHO",1,0.56,0.3913,0.125,16,16,9,0,0,0,"unsaturated/lignin"
351.083457,"C15H16O8N2","CHON",1.07,0.53,0.3333,0.4,15,16,8,2,0,0,"unsaturated/lignin"
351.0874285,"C20H16O6","CHO",0.8,0.3,0.5882,-0.2,20,16,6,0,0,0,"aromatic"
351.093323666667,"C13H20O11","CHO",1.54,0.85,-0.2,0.1538,13,20,11,0,0,0,"aliphatic"
351.106102,"C21H20O3S1","CHOS",0.95,0.14,0.5135,-0.5714,21,20,3,0,1,0,"aromatic"
351.108555261905,"C17H20O8","CHO",1.18,0.47,0.3077,-0.2353,17,20,8,0,0,0,"unsaturated/lignin"
351.121511,"C14H25O8P1","CHOP",1.79,0.57,-0.2222,-0.6429,14,25,8,0,0,1,"aliphatic"
351.129647,"C14H24O10","CHO",1.71,0.71,-0.2222,-0.2857,14,24,10,0,0,0,"aliphatic"
351.144964357143,"C18H24O7","CHO",1.33,0.39,0.2414,-0.5556,18,24,7,0,0,0,"unsaturated/lignin"
351.166055,"C15H28O9","CHO",1.87,0.6,-0.2381,-0.6667,15,28,9,0,0,0,"aliphatic"
351.181334097561,"C19H28O6","CHO",1.47,0.32,0.1875,-0.8421,19,28,6,0,0,0,"unsaturated/lignin"
351.202496,"C16H32O8","CHO",2,0.5,-0.25,-1,16,32,8,0,0,0,"aliphatic"
351.21775872,"C20H32O5","CHO",1.6,0.25,0.1429,-1.1,20,32,5,0,0,0,"aliphatic"
351.2329465625,"C24H32O2","CHO",1.33,0.08,0.3478,-1.1667,24,32,2,0,0,0,"unsaturated/lignin"
351.326782,"C23H44O2","CHO",1.91,0.09,0.0455,-1.7391,23,44,2,0,0,0,"aliphatic"
352.058336,"C18H15O1N3S2","CHONS",0.83,0.06,0.6,0,18,15,1,3,2,0,"aromatic"
352.0673588,"C15H15O9N1","CHON",1,0.6,0.3684,0.4,15,15,9,1,0,0,"unsaturated/lignin"
352.103740333333,"C16H19O8N1","CHON",1.19,0.5,0.2727,0,16,19,8,1,0,0,"unsaturated/lignin"
352.14028,"C17H23O7N1","CHON",1.35,0.41,0.2,-0.3529,17,23,7,1,0,0,"unsaturated/lignin"
352.224235111111,"C18H31O4N3","CHON",1.72,0.22,0,-0.7778,18,31,4,3,0,0,"aliphatic"
353.012696090909,"C18H10O6S1","CHOS",0.56,0.33,0.7143,0.2222,18,10,6,0,1,0,"condensed aromatic"
353.049014818182,"C19H14O5S1","CHOS",0.74,0.26,0.6129,-0.1053,19,14,5,0,1,0,"aromatic"
353.051449666667,"C15H14O10","CHO",0.93,0.67,0.4,0.4,15,14,10,0,0,0,"unsaturated/lignin"
353.066736,"C19H14O7","CHO",0.74,0.37,0.6129,0,19,14,7,0,0,0,"aromatic"
353.072564,"C12H18O12","CHO",1.5,1,-0.3333,0.5,12,18,12,0,0,0,"aliphatic"
353.087833404762,"C16H18O9","CHO",1.12,0.56,0.3043,0,16,18,9,0,0,0,"unsaturated/lignin"
353.094136,"C12H23O6N2S1P1","CHONSP",1.92,0.5,-0.8,-0.25,12,23,6,2,1,1,"aliphatic"
353.103033,"C20H18O6","CHO",0.9,0.3,0.5294,-0.3,20,18,6,0,0,0,"aromatic"
353.1089794,"C13H22O11","CHO",1.69,0.85,-0.3333,0,13,22,11,0,0,0,"aliphatic"
353.124230857143,"C17H22O8","CHO",1.29,0.47,0.2308,-0.3529,17,22,8,0,0,0,"unsaturated/lignin"
353.145261,"C14H26O10","CHO",1.86,0.71,-0.3333,-0.4286,14,26,10,0,0,0,"aliphatic"
353.156561,"C13H26O9N2","CHON",2,0.69,-0.6923,-0.1538,13,26,9,2,0,0,"aliphatic"
353.160588243903,"C18H26O7","CHO",1.44,0.39,0.1724,-0.6667,18,26,7,0,0,0,"unsaturated/lignin"
353.181656,"C15H30O9","CHO",2,0.6,-0.3333,-0.8,15,30,9,0,0,0,"aliphatic"
353.192974,"C14H30O8N2","CHON",2.14,0.57,-0.625,-0.5714,14,30,8,2,0,0,"aliphatic"
353.197013352941,"C19H30O6","CHO",1.58,0.32,0.125,-0.9474,19,30,6,0,0,0,"aliphatic"
353.200358631579,"C16H34O6S1","CHOS",2.12,0.38,-0.3333,-1.25,16,34,6,0,1,0,"aliphatic"
353.212252,"C23H30O3","CHO",1.3,0.13,0.3488,-1.0435,23,30,3,0,0,0,"unsaturated/lignin"
353.21556,"C20H34O3S1","CHOS",1.7,0.15,0.0857,-1.3,20,34,3,0,1,0,"aliphatic"
353.2333733,"C20H34O5","CHO",1.7,0.25,0.0857,-1.2,20,34,5,0,0,0,"aliphatic"
353.24863597561,"C24H34O2","CHO",1.42,0.08,0.3043,-1.25,24,34,2,0,0,0,"unsaturated/lignin"
353.9048855,"C10H2O6N3S2P1","CHONSP",0.2,0.6,3,2.3,10,2,6,3,2,1,"condensed aromatic"
353.97804,"C10H13O7N1S3","CHONS",1.3,0.7,-1,1,10,13,7,1,3,0,"unsaturated/lignin"
354.0831182,"C15H17O9N1","CHON",1.13,0.6,0.2632,0.2667,15,17,9,1,0,0,"unsaturated/lignin"
