Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Y1_08_H2O,Y1_09_H2O,Y1_10_H2O,Y1_13_H2O,Y1_14_H2O,Y1_15_H2O,Y1_18_H2O,Y1_19_H2O,Y1_20_H2O,Y1_23_H2O,Y1_24_H2O,Y1_25_H2O,Y1_28_H2O,Y1_29_H2O,Y1_30_H2O,Y1_33_H2O,Y1_34_H2O,Y1_35_H2O,Y1_37_H2O,Y1_39_H2O,Y1_40_H2O,Y1_41_H2O,Y1_43_H2O,Y1_44_H2O,Y1_45_H2O,Y1_47_H2O,Y1_48_H2O,Y1_49_H2O,Y1_52_H2O,Y1_53_H2O,Y1_55_H2O,Y1_58_H2O,Y1_61_H2O,Y1_65_H2O,Y1_70_H2O,Y1_71_H2O,Y1_72_H2O,Y1_73_H2O,Y1_77_H2O,Y1_78_H2O,Y1_03_H2O,Y1_04_H2O
118.633843,0,0,0,0,0,0,0,0,,None,119.64111946688,0,0,0,1029267.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.644608,0,0,0,0,0,0,0,0,,None,119.65188446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053981.9,0,0,0,0,0,0,0,0,0,0,0,0
118.646379,0,0,0,0,0,0,0,0,,None,119.65365546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086265.5,0,0,0,0,0,0,0,0,0
118.659322,0,0,0,0,0,0,0,0,,None,119.66659846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114314.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.662252,0,0,0,0,0,0,0,0,,None,119.66952846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087802.1,0,0,0,0,0,0,0,0,0,0,0
118.670192,0,0,0,0,0,0,0,0,,None,119.67746846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047199.3,0,0,0,0,0,0,0
118.671175,0,0,0,0,0,0,0,0,,None,119.67845146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138639.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.686727,0,0,0,0,0,0,0,0,,None,119.69400346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054647.5,0,0,0,0,0,0,0,0,0,0,0,0
118.691074,0,0,0,0,0,0,0,0,,None,119.69835046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065275.1,0,0,0,0,0,0,0,0,0,0,0
118.697525,0,0,0,0,0,0,0,0,,None,119.70480146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127346.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.705804,0,0,0,0,0,0,0,0,,None,119.71308046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030154.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.710324,0,0,0,0,0,0,0,0,,None,119.71760046688,0,0,0,0,0,0,0,0,0,0,0,1033796.1,0,0,0,0,0,0,0,0,0,0,0,0,1060802.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.711591,0,0,0,0,0,0,0,0,,None,119.71886746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035848.9,0,0,0,0,0,0,0
118.714161,0,0,0,0,0,0,0,0,,None,119.72143746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059066.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.716496,0,0,0,0,0,0,0,0,,None,119.72377246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060666.4,0,0,0,0,0,0,0,0,0
118.722228,0,0,0,0,0,0,0,0,,None,119.72950446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042605.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.736354,0,0,0,0,0,0,0,0,,None,119.74363046688,0,0,0,0,0,0,0,1047855.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.737977,0,0,0,0,0,0,0,0,,None,119.74525346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110026.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.748936,0,0,0,0,0,0,0,0,,None,119.75621246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042389.6,0,0,0,0,0,0
118.749056,0,0,0,0,0,0,0,0,,None,119.75633246688,0,0,0,0,0,0,0,0,0,1068776.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.749458,0,0,0,0,0,0,0,0,,None,119.75673446688,0,0,0,0,0,0,0,0,0,0,0,0,1143560.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.770252,0,0,0,0,0,0,0,0,,None,119.77752846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.775136,0,0,0,0,0,0,0,0,,None,119.78241246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085392.4,0,0,0,0,0
118.787429,0,0,0,0,0,0,0,0,,None,119.79470546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.81399,0,0,0,0,0,0,0,0,,None,119.82126646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084156.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.823208,0,0,0,0,0,0,0,0,,None,119.83048446688,0,0,0,1220859.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.837563,0,0,0,0,0,0,0,0,,None,119.84483946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112604.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.841423,0,0,0,0,0,0,0,0,,None,119.84869946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211882.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.845922,0,0,0,0,0,0,0,0,,None,119.85319846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063440.5,0,0,0,0
118.847431,0,0,0,0,0,0,0,0,,None,119.85470746688,0,0,0,0,0,0,0,0,0,0,1092261.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.85225,0,0,0,0,0,0,0,0,,None,119.85952646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078304.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.870989,0,0,0,0,0,0,0,0,,None,119.87826546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100855.1,0,0,0,0,0,0,0,0,0,0,0,0
118.891772,0,0,0,0,0,0,0,0,,None,119.89904846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140427.8,0,0,0,0,0,0
118.898566,0,0,0,0,0,0,0,0,,None,119.90584246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085078.8,0,0,0,0,0,0,0,0,0,0
118.903468,0,0,0,0,0,0,0,0,,None,119.91074446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230069.1,0,0,0,0,0,0,0,0
118.907218,0,0,0,0,0,0,0,0,,None,119.91449446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.921855,0,0,0,0,0,0,0,0,,None,119.92913146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065401.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.93557,0,0,0,0,0,0,0,0,,None,119.94284646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160329.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.941927,0,0,0,0,0,0,0,0,,None,119.94920346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237629.9,1529455.6,0,0,0,0,0
118.958247,0,0,0,0,0,0,0,0,,None,119.96552346688,0,0,0,0,0,0,0,0,1109074.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.959296,0,0,0,0,0,0,0,0,,None,119.96657246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103647.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.966752,0,0,0,0,0,0,0,0,,None,119.97402846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102260.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.973264,0,0,0,0,0,0,0,0,,None,119.98054046688,0,0,0,0,0,0,0,0,0,0,0,1247358.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.978186,0,0,0,0,0,0,0,0,,None,119.98546246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.983423,0,0,0,0,0,0,0,0,,None,119.99069946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064366.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.008525,0,0,0,0,0,0,0,0,,None,120.01580146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050064.9,0,0,0,0,0,0
119.012173,0,0,0,0,0,0,0,0,,None,120.01944946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045229.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.034774,0,0,0,0,0,0,0,0,,None,120.04205046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256352.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.04426,0,0,0,0,0,0,0,0,,None,120.05153646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.050571,0,0,0,0,0,0,0,0,,None,120.05784746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097073.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.053669,0,0,0,0,0,0,0,0,,None,120.06094546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114424.1
119.066263,0,0,0,0,0,0,0,0,,None,120.07353946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031160.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.069374,0,0,0,0,0,0,0,0,,None,120.07665046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044319.9,0,0,0,0,0,0,0
119.072099,0,0,0,0,0,0,0,0,,None,120.07937546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042466.8,0,0,0,0
119.078792,0,0,0,0,0,0,0,0,,None,120.08606846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092443.1,0,0,0,0
119.079162,0,0,0,0,0,0,0,0,,None,120.08643846688,0,0,0,0,0,0,0,0,0,0,0,1172771.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.087905,0,0,0,0,0,0,0,0,,None,120.09518146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082133.5,0,0,0,0,0,0,0,0
119.095295,0,0,0,0,0,0,0,0,,None,120.10257146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116212,0,0,0,0
119.098539,0,0,0,0,0,0,0,0,,None,120.10581546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105227.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.113959,0,0,0,0,0,0,0,0,,None,120.12123546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131290,0,0
119.136332,0,0,0,0,0,0,0,0,,None,120.14360846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104158.9,0,0,0,0,0,0
119.145604,0,0,0,0,0,0,0,0,,None,120.15288046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035903.3,0,0,0,0,0,0,0,0,0,0,0,0,0
119.155999,0,0,0,0,0,0,0,0,,None,120.16327546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031356.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.171984,0,0,0,0,0,0,0,0,,None,120.17926046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084289.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.175062,0,0,0,0,0,0,0,0,,None,120.18233846688,0,0,0,0,0,0,0,1130379.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.184126,0,0,0,0,0,0,0,0,,None,120.19140246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124718.4
119.205677,0,0,0,0,0,0,0,0,,None,120.21295346688,0,0,0,0,0,0,1071733.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.21062,0,0,0,0,0,0,0,0,,None,120.21789646688,0,0,0,0,0,0,0,0,1082790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.213851,0,0,0,0,0,0,0,0,,None,120.22112746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055031.1,0,0,0,0,0,0,0,0,0,0,0,0
119.220538,0,0,0,0,0,0,0,0,,None,120.22781446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131932.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.232797,0,0,0,0,0,0,0,0,,None,120.24007346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059098.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.235063,0,0,0,0,0,0,0,0,,None,120.24233946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.235881,0,0,0,0,0,0,0,0,,None,120.24315746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044258.4,0,0,0,0,0,0,0,0,0,0,0
119.239991,0,0,0,0,0,0,0,0,,None,120.24726746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044340.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.252227,0,0,0,0,0,0,0,0,,None,120.25950346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061045.5,0,0,0,0,0,0,0,0
119.257981,0,0,0,0,0,0,0,0,,None,120.26525746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086768.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.268219,0,0,0,0,0,0,0,0,,None,120.27549546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.281644,0,0,0,0,0,0,0,0,,None,120.28892046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072465.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.287079,0,0,0,0,0,0,0,0,,None,120.29435546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156672,0,0,0,0,0,0,0,0,0,0
119.289636,0,0,0,0,0,0,0,0,,None,120.29691246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119377.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.300798,0,0,0,0,0,0,0,0,,None,120.30807446688,0,0,0,0,0,0,0,0,0,0,1207673.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.303416,0,0,0,0,0,0,0,0,,None,120.31069246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038619.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.317153,0,0,0,0,0,0,0,0,,None,120.32442946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050811.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.327677,0,0,0,0,0,0,0,0,,None,120.33495346688,0,0,1082031.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.329022,0,0,0,0,0,0,0,0,,None,120.33629846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029858.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.355823,0,0,0,0,0,0,0,0,,None,120.36309946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079447.1
119.361821,0,0,0,0,0,0,0,0,,None,120.36909746688,0,0,0,0,0,1096010.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.36386,0,0,0,0,0,0,0,0,,None,120.37113646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046816.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.365585,0,0,0,0,0,0,0,0,,None,120.37286146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030754.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.367696,0,0,0,0,0,0,0,0,,None,120.37497246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.37986,0,0,0,0,0,0,0,0,,None,120.38713646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084007.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.386708,0,0,0,0,0,0,0,0,,None,120.39398446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.392477,0,0,0,0,0,0,0,0,,None,120.39975346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046241.1
119.411226,0,0,0,0,0,0,0,0,,None,120.41850246688,0,0,0,0,0,0,0,0,1034776.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.42487,0,0,0,0,0,0,0,0,,None,120.43214646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.428838,0,0,0,0,0,0,0,0,,None,120.43611446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060141.8,0,0,0,0,0,0
119.432775,0,0,0,0,0,0,0,0,,None,120.44005146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161777.9,0,0,0
119.434936,0,0,0,0,0,0,0,0,,None,120.44221246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066332.1,0,0,0,0,0,0,0,0,0,0,0
119.435939,0,0,0,0,0,0,0,0,,None,120.44321546688,0,0,0,0,0,0,1048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.444858,0,0,0,0,0,0,0,0,,None,120.45213446688,0,0,0,0,0,0,0,0,0,1029490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.451203,0,0,0,0,0,0,0,0,,None,120.45847946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.452661,0,0,0,0,0,0,0,0,,None,120.45993746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038867.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.464855,0,0,0,0,0,0,0,0,,None,120.47213146688,0,0,0,0,0,0,1080954.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.467419,0,0,0,0,0,0,0,0,,None,120.47469546688,0,0,0,0,1054997.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.471388,0,0,0,0,0,0,0,0,,None,120.47866446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107078.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.492012,0,0,0,0,0,0,0,0,,None,120.49928846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.497695,0,0,0,0,0,0,0,0,,None,120.50497146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079013.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.505607,0,0,0,0,0,0,0,0,,None,120.51288346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063032.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.507177,0,0,0,0,0,0,0,0,,None,120.51445346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210800.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.528604,0,0,0,0,0,0,0,0,,None,120.53588046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
