Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Bog_01_CHCl3,Bog_02_CHCl3,Bog_03_CHCl3,Bog_04_CHCl3,Bog_05_CHCl3,Bog_06_CHCl3,Bog_07_CHCl3,Bog_08_CHCl3,Bog_09_CHCl3,Bog_10_CHCl3,Bog_11_CHCl3,Bog_12_CHCl3,Bog_13_CHCl3,Bog_14_CHCl3,Bog_15_CHCl3,Bog_16_CHCl3,Bog_18_CHCl3,Bog_19_CHCl3,Bog_21_CHCl3,FB_01_CHCl3,FB_02_CHCl3,FB_03_CHCl3,FB_04_CHCl3,LC_01_CHCl3,LC_02_CHCl3
613.484056,0,0,0,0,0,0,0,0,,None,614.49133246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737051.5,6520305.5,4339535,0
613.484797,0,0,0,0,0,0,0,0,,None,614.49207346688,0,-1,0,0,0,0,1697474.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.4879385,34,67,7,1,1,0,0,0,CHON,Lipid,614.49521496688,-0.173505793524978,-1,0,0,0,2733878.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591032.5
613.503836,0,0,0,0,0,0,0,0,,None,614.51111246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953743.5,0,0,0,0,0,0,0,0,0
613.50427675,0,0,0,0,0,0,0,0,,None,614.51155321688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2170722.3,0,3087662.3,0,0,3959975,0,2404205.5,0,0,0,0,0
613.5047358,36,70,7,0,0,0,0,0,CHO,Lipid,614.51201226688,0.231622518610748,-1,0,0,0,2454330.5,0,0,0,4726554,0,1952116.8,0,0,0,0,0,0,6407600.5,0,0,0,0,0,0,0,1969980
613.5051788,0,0,0,0,0,0,0,0,,None,614.51245526688,0,-1,0,0,0,0,0,0,0,0,5034458,0,0,3466334,0,4400714.5,0,0,0,0,0,0,0,2222178.5,2542068,0,0
613.505704,37,74,2,0,0,2,0,0,CHOS,Lipid,614.51298046688,0.0692137048306198,-1,0,0,0,0,3088581,1617518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.506012,0,0,0,0,0,0,0,0,,None,614.51328846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820542.3,0,0,0,0,0,0
613.506713,0,0,0,0,0,0,0,0,,None,614.51398946688,0,-1,2610341.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.507623,0,0,0,0,0,0,0,0,,None,614.51489946688,0,-1,0,0,0,0,0,0,1580002.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613.515506,0,0,0,0,0,0,0,0,,None,614.52278246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056047.4,0,0,0,0,0
613.516326,0,0,0,0,0,0,0,0,,None,614.52360246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570278,0,0,0
613.517113,0,0,0,0,0,0,0,0,,None,614.52438946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972725.4,0,0
613.519806,0,0,0,0,0,0,0,0,,None,614.52708246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997375.3
613.54073,0,0,0,0,0,0,0,0,,None,614.54800646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080088.5,0,0,0,0,0,0,0,0,0
613.5410905,37,74,6,0,0,0,0,0,CHO,Lipid,614.54836696688,0.281737173776256,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649398,4933810,0,0,0,0,0,0,0
613.544102,0,0,0,0,0,0,0,0,,None,614.55137846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035828.5,0,0,0,0,0
613.5444955,0,0,0,0,0,0,0,0,,None,614.55177196688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520433.5,2845295.3,0,0,0
613.544814,0,0,0,0,0,0,0,0,,None,614.55209046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413048.5,0,0
614.354222,31,55,9,0,1,0,1,0,CHOP,Lipid,615.36149846688,0.367662456503159,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884161.4,0,0,0,4781057.5,0
614.377472,0,0,0,0,0,0,0,0,,None,615.38474846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946495.5,0,0,0
614.408279,0,0,0,0,0,0,0,0,,None,615.41555546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407370.5,0,0,0,0,0
614.408885666667,0,0,0,0,0,0,0,0,,None,615.416162133547,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297609.5,3753558,0,1738747.1
614.414155,0,0,0,0,0,0,0,0,,None,615.42143146688,0,-1,0,0,0,0,0,1680961.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.42671,0,0,0,0,0,0,0,0,,None,615.43398646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467416.5,0,0,0,0,0,0,0,0,0,0
614.444441,0,0,0,0,0,0,0,0,,None,615.45171746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470003.8,0,0,0,0,0,0,0,0,0
614.444971,0,0,0,0,0,0,0,0,,None,615.45224746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166110.5,0,1765439,0,0,0,0,0,0,0,0
614.4455494,0,0,0,0,0,0,0,0,,None,615.45282586688,0,-1,0,0,3812567,0,0,0,0,0,0,0,0,1834869,0,0,0,0,0,0,0,5435921,0,0,0,11275284,6724099
614.4460658,0,0,0,0,0,0,0,0,,None,615.45334226688,0,-1,0,0,0,0,0,3480137,0,0,7378607.5,0,0,0,0,5256471,0,0,0,0,0,0,0,10250134,7519834,0,0
614.4465945,0,0,0,0,0,0,0,0,,None,615.45387096688,0,-1,0,0,0,0,0,0,0,1831171.8,0,0,0,0,0,0,0,0,0,0,2588363.3,0,0,0,0,0,0
614.447486,0,0,0,0,0,0,0,0,,None,615.45476246688,0,-1,0,2829695,0,0,3312967.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.447872,0,0,0,0,0,0,0,0,,None,615.45514846688,0,-1,1716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.454649,0,0,0,0,0,0,0,0,,None,615.46192546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907745.5,0,0,0,0,0,0,0,0,0,0
614.4630655,0,0,0,0,0,0,0,0,,None,615.47034196688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356167.8,0,1931284,0,0,0,0,0
614.463812,34,67,6,0,1,0,1,0,CHOP,Lipid,615.47108846688,-0.336710828051954,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540443.5,0,0,0
614.464166,0,0,0,0,0,0,0,0,,None,615.47144246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034779.6,0,0
614.471007,0,0,0,0,0,0,0,0,,None,615.47828346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,1811324.5,0,0,0,0,0,0,0,0,0,0,0,0,0
614.471496333333,0,0,0,0,0,0,0,0,,None,615.478772800213,0,-1,0,0,0,0,0,0,1594037.3,0,0,0,0,0,0,0,0,0,0,1662922.3,0,0,0,1819038.1,0,0,0
614.472308,0,0,0,0,0,0,0,0,,None,615.47958446688,0,-1,0,0,0,0,1703626.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.481292,0,0,0,0,0,0,0,0,,None,615.48856846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756202.3,0,0,1723597.4,0,0,0,0,0,0,0
614.4817828,0,0,0,0,0,0,0,0,,None,615.48905926688,0,-1,0,0,5898460,0,0,0,0,0,3296951.8,0,0,2182527.8,0,0,0,0,0,0,0,6007319,0,0,0,21625884,0
614.48232175,0,0,0,0,0,0,0,0,,None,615.48959821688,0,-1,0,0,0,10992183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19945378,10964574,0,14682635
614.482827,0,0,0,0,0,0,0,0,,None,615.49010346688,0,-1,4707159.5,0,0,0,0,8594002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.483303,0,0,0,0,0,0,0,0,,None,615.49057946688,0,-1,0,4866440,0,0,8373580.5,0,2935480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.484575,0,0,0,0,0,0,0,0,,None,615.49185146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2628895.3,0,0,0,0,0,0,0,0,0,0,0
614.4917875,0,0,0,0,0,0,0,0,,None,615.49906396688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305645.5,0,0,0,0,0,0,0,0,0,4486669
614.4989295,0,0,0,0,0,0,0,0,,None,615.50620596688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12967617,0,0,0,2689050,0,0,0,0,0
614.499446333333,0,0,0,0,0,0,0,0,,None,615.506722800213,0,-1,0,0,29450462,0,0,0,0,2987025,0,0,2233956,5433733,2537513.8,0,32859760,0,0,0,0,0,0,0,0,0,0
614.5000076,35,69,7,1,0,0,0,0,CHON,Lipid,615.50728406688,0.194161666617677,-1,0,0,0,103225912,0,0,0,0,17013436,4898207.5,0,0,0,0,0,0,0,0,0,0,0,3718055.5,2952799.5,0,0
614.500866166667,0,0,0,0,0,0,0,0,,None,615.508142633547,0,-1,12846939,26491788,0,0,25838926,9968214,4323516,0,0,0,0,0,0,17990434,0,0,0,0,0,0,0,0,0,0,0
614.507579,0,0,0,0,0,0,0,0,,None,615.51485546688,0,-1,1837916,0,0,0,0,0,0,0,2254525.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.507915,35,70,7,0,1,0,0,0,CHO,Lipid,615.51519146688,0.516595893008285,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670664.5,0,0,0,0,0,0,0,0
614.508452,0,0,0,0,0,0,0,0,,None,615.51572846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649880.8,0,0,0,0,0,0
614.5101,0,0,0,0,0,0,0,0,,None,615.51737646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033578.8,0,0,0
614.527977,0,0,0,0,0,0,0,0,,None,615.53525346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8692255,0,0,0,2322469.3,3521044.5
614.528348,0,0,0,0,0,0,0,0,,None,615.53562446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775554.3,14919601,0,0,0
614.52869,0,0,0,0,0,0,0,0,,None,615.53596646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224930.5,0,0
614.543175,0,0,0,0,0,0,0,0,,None,615.55045146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824971.9,0,0,0,0,0,0,0,0,0
614.543941,0,0,0,0,0,0,0,0,,None,615.55121746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973728.1,0,0,0,0,0,0,0
614.54693,0,0,0,0,0,0,0,0,,None,615.55420646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142754.3,0,0,0,0,0
615.31720775,0,0,0,0,0,0,0,0,,None,616.32448421688,0,-1,0,0,0,0,0,0,0,3362523.3,0,0,0,1727866,0,1770456,0,0,2139844,0,0,0,0,0,0,0,0
615.317642,34,48,10,0,0,0,0,0,CHO,Lignin,616.32491846688,-0.276972542836666,-1,0,0,0,0,0,1939223.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.3183865,0,0,0,0,0,0,0,0,,None,616.32566296688,0,-1,0,0,0,0,0,0,0,0,1693685.4,0,0,0,0,0,0,0,0,0,2901387.3,0,0,0,0,0,0
615.3478415,0,0,0,0,0,0,0,0,,None,616.35511796688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314407.5,0,0,0,5008589.5,0
615.348427,0,0,0,0,0,0,0,0,,None,616.35570346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923780.1
615.353914,35,52,9,0,0,0,0,0,CHO,Lignin,616.36119046688,-0.0928007486718562,-1,0,0,0,0,0,0,0,1655012.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.35434,27,58,9,2,0,0,2,0,CHONP,Protein,616.36161646688,0.22393383425644,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538387.3,0,0,0,0,0,0
615.354818,36,56,4,0,0,2,0,0,CHOS,Lipid,616.36209446688,-0.150562276163321,-1,0,0,0,0,0,0,0,0,1811581.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.389739,28,60,10,2,0,1,0,0,CHONS,Protein,616.39701546688,-0.241109992680014,-1,0,0,1923927.6,0,0,0,0,3071213.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.390248,36,56,8,0,0,0,0,0,CHO,Lipid,616.39752446688,-0.00923507915757584,-1,0,0,0,2652961.3,0,0,2630532.3,0,2978693.5,0,0,0,0,0,0,0,3223247.3,2822880.8,0,0,0,0,2067640.5,0,0
615.390948,37,60,3,0,0,2,0,0,CHOS,Lipid,616.39822446688,0.263961532833744,-1,0,0,0,0,3122632.3,2420521.3,0,0,0,0,0,0,0,0,0,0,0,0,2995099.3,0,0,2628810.5,0,0,0
615.41177,0,0,0,0,0,0,0,0,,None,616.41904646688,0,-1,0,0,0,0,0,0,0,1640178.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.417981,0,0,0,0,0,0,0,0,,None,616.42525746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987753.3,0,0,0,0,0,0,0
615.418678,0,0,0,0,0,0,0,0,,None,616.42595446688,0,-1,0,0,0,0,0,0,0,0,3442572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.41936625,0,0,0,0,0,0,0,0,,None,616.42664271688,0,-1,0,0,0,0,5535180,0,4290955,0,0,2258881.5,0,0,0,4789231,0,0,0,0,0,0,0,0,0,0,0
615.420051,0,0,0,0,0,0,0,0,,None,616.42732746688,0,-1,3069960.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.4263586,0,0,0,0,0,0,0,0,,None,616.43363506688,0,-1,0,0,2007388.5,0,0,0,0,2969846.3,2839949.8,0,0,0,0,0,0,0,2706644.8,2098155.8,0,0,0,0,0,0,0
615.427724,0,0,0,0,0,0,0,0,,None,616.43500046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990499.5,0,0,0,0,0,0
615.429445,0,0,0,0,0,0,0,0,,None,616.43672146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084980.8,0,0,0,3519710.3,0
615.429991,0,0,0,0,0,0,0,0,,None,616.43726746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422295.5,2819772.3,0,2458325.5
615.430797,0,0,0,0,0,0,0,0,,None,616.43807346688,0,-1,0,0,0,0,0,2587442.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.432067,0,0,0,0,0,0,0,0,,None,616.43934346688,0,-1,2168843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.439452,34,65,7,0,0,0,1,0,CHOP,Lipid,616.44672846688,0.101362075928444,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013935.8,0,0,0,0,0,0,0
615.449261,0,0,0,0,0,0,0,0,,None,616.45653746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633378.3,2101977.8
615.4501365,0,0,0,0,0,0,0,0,,None,616.45741296688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423453.8,2067646.3,0,0
615.45899,0,0,0,0,0,0,0,0,,None,616.46626646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,15585957,0,0,0,0,0,0,0,0,0,0,0,0,0
615.459775,0,0,0,0,0,0,0,0,,None,616.46705146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,14619640,0,0,0,0,0,0,0,0,0,0,0
615.462819181818,0,0,0,0,0,0,0,0,,None,616.470095648698,0,-1,0,0,78315872,0,0,0,0,47189248,0,0,35388752,0,67636464,0,107349928,65773484,30738138,411038464,0,19098298,11929229,0,0,29334758,0
615.463354,0,0,0,0,0,0,0,0,,None,616.47063046688,0,-1,0,0,0,124132152,0,0,0,0,310123424,185889216,0,280957600,0,0,0,0,0,0,0,0,0,19783906,0,0,18438876
615.4640138,39,68,1,0,0,2,0,0,CHOS,Lipid,616.47129026688,-0.214254876119785,-1,0,0,0,0,423106016,177926976,0,0,0,0,0,0,0,390599680,0,0,0,0,45690284,0,0,0,13887168,0,0
615.464555333333,0,0,0,0,0,0,0,0,,None,616.471831800213,0,-1,294383648,33053824,0,0,0,0,402517408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.475241,0,0,0,0,0,0,0,0,,None,616.48251746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970396.3,0,0,0,0,0,0,0,0
615.475985,35,69,6,0,0,0,1,0,CHOP,Lipid,616.48326146688,-0.137894060205974,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383548.3,0,2351334.3,0,0,0
615.476872,0,0,0,0,0,0,0,0,,None,616.48414846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401472.8,0,0
615.483266,0,0,0,0,0,0,0,0,,None,616.49054246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638003,0,0,0,0,0,0,0,0,0
615.483602,0,0,0,0,0,0,0,0,,None,616.49087846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6606767.5,0,0,0,0,0,0,0,0,0,0
615.483927,0,0,0,0,0,0,0,0,,None,616.49120346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497565.5,0,0,0,0,0,0,0,0
615.484822,0,0,0,0,0,0,0,0,,None,616.49209846688,0,-1,0,0,0,5226809.5,0,0,0,3180036.8,0,0,0,0,0,0,0,0,0,0,3557808.3,0,0,0,0,0,0
615.485238,0,0,0,0,0,0,0,0,,None,616.49251446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1733107.4,0,0,0,0,0,0,0,0,0,0,0,0
615.4856145,0,0,0,0,0,0,0,0,,None,616.49289096688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8113385.5,5802721.5
615.4861685,0,0,0,0,0,0,0,0,,None,616.49344496688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297833.5,3831489.8,0,0
615.486681,0,0,0,0,0,0,0,0,,None,616.49395746688,0,-1,0,0,0,0,0,0,4869530.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.487963,0,0,0,0,0,0,0,0,,None,616.49523946688,0,-1,0,1874053.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.501458,0,0,0,0,0,0,0,0,,None,616.50873446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2258112.5,0,0,0,0,0
615.502637333333,36,72,5,0,0,1,0,0,CHOS,Lipid,616.509913800213,0.214613721306155,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166894.8,2599107.3,1923821.3,0
615.503111666667,0,0,0,0,0,0,0,0,,None,616.510388133547,0,-1,0,0,10301799,0,0,0,0,0,0,0,0,0,0,0,13055926,4280248,0,0,0,0,0,0,0,0,0
615.503615,0,0,0,0,0,0,0,0,,None,616.51089146688,0,-1,0,0,0,36019008,0,0,0,0,0,1994180.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.505169666667,0,0,0,0,0,0,0,0,,None,616.512446133547,0,-1,5330969,8590474,0,0,0,0,2183070.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615.512054,0,0,0,0,0,0,0,0,,None,616.51933046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485442.3,0,0,0,0,0
615.513123,0,0,0,0,0,0,0,0,,None,616.52039946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712818.3,0,0,0
615.531524,0,0,0,0,0,0,0,0,,None,616.53880046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052741.3,0,0,0,0,0
615.532127,0,0,0,0,0,0,0,0,,None,616.53940346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002936.5,0,0,0
615.532811,0,0,0,0,0,0,0,0,,None,616.54008746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856134,0,0
615.5356295,40,72,4,0,0,0,0,0,CHO,Lipid,616.54290596688,0.251130486808059,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957107.9,5272300.5
615.541301,0,0,0,0,0,0,0,0,,None,616.54857746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484934.8,0,0,0,0,0
615.863356,0,0,0,0,0,0,0,0,,None,616.87063246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1766994.9,0,0,0,0,0,0,0,0,0,0,0
616.322803,0,0,0,0,0,0,0,0,,None,617.33007946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677419,0,0,0,0,0,0
616.421054,0,0,0,0,0,0,0,0,,None,617.42833046688,0,-1,1700300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.424442,0,0,0,0,0,0,0,0,,None,617.43171846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168531.3,0,0,0,0,0
616.424879,0,0,0,0,0,0,0,0,,None,617.43215546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191659,0
616.425292,0,0,0,0,0,0,0,0,,None,617.43256846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6214172,3220248.3,0,2277293
616.461111428571,0,0,0,0,0,0,0,0,,None,617.468387895451,0,-1,0,0,67502568,0,0,0,0,27229686,0,0,0,0,0,0,85068016,42197156,13371252,0,0,41409368,0,0,0,146406832,0
616.461607285714,0,0,0,0,0,0,0,0,,None,617.468883752594,0,-1,0,0,0,114957368,0,0,0,0,137436288,0,7499332.5,0,0,0,0,0,0,0,0,0,10344225,108964392,64708380,0,76610488
616.46241725,0,0,0,0,0,0,0,0,,None,617.46969371688,0,-1,0,0,0,0,96933464,70005808,0,0,0,0,0,0,0,83858648,0,0,0,0,32206474,0,0,0,0,0,0
616.462896,0,0,0,0,0,0,0,0,,None,617.47017246688,0,-1,0,71425408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.465426,0,0,0,0,0,0,0,0,,None,617.47270246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12384117,0,0,0,0,0,0,0,0
616.465894,0,0,0,0,0,0,0,0,,None,617.47317046688,0,-1,0,0,0,0,0,0,0,0,77888632,0,15146565,85824472,31264192,0,0,0,0,141390896,0,0,0,0,0,0,0
616.466252666667,0,0,0,0,0,0,0,0,,None,617.473529133547,0,-1,0,0,0,0,0,0,0,0,0,75936224,0,0,0,79287520,0,0,0,0,0,0,5524258,0,0,0,0
616.466671,0,0,0,0,0,0,0,0,,None,617.47394746688,0,-1,0,0,0,0,92345944,65352748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.4671655,0,0,0,0,0,0,0,0,,None,617.47444196688,0,-1,78491864,0,0,0,0,0,95874688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.486571,0,0,0,0,0,0,0,0,,None,617.49384746688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058103.9,0,0,0,0,0,0,0,0
616.488498,0,0,0,0,0,0,0,0,,None,617.49577446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007696.3,0,0,0,0,0,0
616.4889815,0,0,0,0,0,0,0,0,,None,617.49625796688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075064.1,1949627
616.4973849,0,0,0,0,0,0,0,0,,None,617.50466136688,0,-1,0,0,17793516,0,0,0,0,0,0,0,1919053.3,4696032,2382278.3,0,6797561,3128494.5,1713785.5,4901938.5,0,3806046.5,0,0,0,20082106,0
616.497882666667,35,71,5,1,0,1,0,0,CHONS,Lipid,617.505159133547,0.220162133802837,-1,0,0,0,24419392,0,0,0,0,6465664.5,0,0,0,0,4956899.5,0,0,0,0,0,0,0,16603700,7868190.5,0,15428541
616.4985928,0,0,0,0,0,0,0,0,,None,617.50586926688,0,-1,15425756,0,0,0,31102558,29176886,11730566,0,0,0,0,0,0,0,0,0,0,0,2431634.5,0,0,0,0,0,0
616.498988,0,0,0,0,0,0,0,0,,None,617.50626446688,0,-1,0,10552709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616.504765,0,0,0,0,0,0,0,0,,None,617.51204146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261936.5,0,0,0,0,0,0,0,0,0
616.506942833333,0,0,0,0,0,0,0,0,,None,617.514219300213,0,-1,0,0,5454317,10458178,0,0,0,0,0,0,0,3875810.5,0,0,7037180,0,0,0,0,4096864.3,0,0,0,6825404,0
616.5074832,0,0,0,0,0,0,0,0,,None,617.51475966688,0,-1,0,0,0,0,7552607,0,0,0,4566146.5,0,0,0,0,3998949.5,0,0,0,0,0,0,0,6685239,0,0,12618687
616.507974333333,0,0,0,0,0,0,0,0,,None,617.515250800213,0,-1,0,2931079.5,0,0,0,4738103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753183.5,0,0
616.508527,0,0,0,0,0,0,0,0,,None,617.51580346688,0,-1,3447006.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654868.8,0,0,0,0,0,0
